AQI,Concentration,Date,Health,Location,count
,,7/14/03,missing,La Grande,
14.61038961,4.5,7/14/03,Good,Medford,
14.61038961,4.5,7/14/03,GOOD,Portland,
29.21246483,8.997439167,7/13/03,Good,Bend,
9.74025974,3,7/13/03,GOOD,La Grande,
22.42640693,6.907333333,7/13/03,Good,Medford,
9.05952381,2.790333333,7/13/03,GOOD,Portland,
14.1451921,4.356719167,7/12/03,Good,Bend,
,,7/12/03,missing,La Grande,
23.60768398,7.271166667,7/12/03,Good,Medford,
8.37012987,2.578,7/12/03,GOOD,Portland,
47.39633117,14.59807,7/11/03,Good,Bend,
13.96103896,4.3,7/11/03,GOOD,La Grande,
15.58441558,4.8,7/11/03,Good,Medford,
20.45454545,6.3,7/11/03,GOOD,Portland,
22.82232684,7.029276667,7/10/03,Good,Bend,
27.8981019,8.592615385,7/10/03,GOOD,La Grande,
27.27922078,8.402,7/10/03,Good,Medford,
27.64853896,8.51575,7/10/03,GOOD,Portland,
18.3029249,5.63730087,7/9/03,Good,Bend,
23.60768398,7.271166667,7/9/03,GOOD,La Grande,
27.89553924,8.591826087,7/9/03,Good,Medford,
17.52922078,5.399,7/9/03,GOOD,Portland,
15.58441558,4.8,7/8/03,Good,Bend,
24.83685065,7.64975,7/8/03,GOOD,La Grande,
20.45454545,6.3,7/8/03,Good,Medford,
9.74025974,3,7/8/03,GOOD,Portland,
30.89408009,9.515376667,7/7/03,Good,Bend,
10.71428571,3.3,7/7/03,GOOD,La Grande,
34.65422078,10.6735,7/7/03,Good,Medford,
15.60876623,4.8075,7/7/03,GOOD,Portland,
55.08776755,17.16013417,7/6/03,Mod,Bend,
23.52786797,7.246583333,7/6/03,GOOD,La Grande,
27.18344156,8.3725,7/6/03,Good,Medford,
20.13906926,6.202833333,7/6/03,GOOD,Portland,
24.57120671,7.567931667,7/5/03,Good,Bend,
25.16374929,7.750434783,7/5/03,GOOD,La Grande,
27.92207792,8.6,7/5/03,Good,Medford,
12.33766234,3.8,7/5/03,GOOD,Portland,
36.76852273,11.324705,7/4/03,Good,Bend,
16.23376623,5,7/4/03,GOOD,La Grande,
48.60606061,14.97066667,7/4/03,Good,Medford,
21.07467532,6.491,7/4/03,GOOD,Portland,
12.8749633,3.965488696,7/3/03,Good,Bend,
24.1504329,7.438333333,7/3/03,GOOD,La Grande,
28.59514399,8.807304348,7/3/03,Good,Medford,
13.29437229,4.094666667,7/3/03,GOOD,Portland,
21.1038961,6.5,7/2/03,Good,Bend,
24.11850649,7.4285,7/2/03,GOOD,La Grande,
18.83116883,5.8,7/2/03,Good,Medford,
11.03896104,3.4,7/2/03,GOOD,Portland,
11.25281385,3.465866667,7/1/03,Good,Bend,
11.03896104,3.4,7/1/03,GOOD,La Grande,
26.40124459,8.131583333,7/1/03,Good,Medford,
8.961038961,2.76,7/1/03,GOOD,Portland,
9.74025974,3,9/30/02,Good,Bend,
13.96103896,4.3,9/30/02,GOOD,La Grande,
17.85714286,5.5,9/30/02,Good,Medford,
17.20779221,5.3,9/30/02,GOOD,Portland,
11.03896104,3.4,9/29/02,Good,Bend,
9.090909091,2.8,9/29/02,GOOD,La Grande,
21.1038961,6.5,9/29/02,Good,Medford,
13.96103896,4.3,9/29/02,GOOD,Portland,
27.92207792,8.6,9/28/02,Good,Bend,
14.93506494,4.6,9/28/02,GOOD,La Grande,
20.77922078,6.4,9/28/02,Good,Medford,
23.37662338,7.2,9/28/02,GOOD,Portland,
21.75324675,6.7,9/27/02,Good,Bend,
33.44155844,10.3,9/27/02,GOOD,La Grande,
18.50649351,5.7,9/27/02,Good,Medford,
22.30573593,6.870166667,9/27/02,GOOD,Portland,
25.64935065,7.9,9/26/02,Good,Bend,
24.35064935,7.5,9/26/02,GOOD,La Grande,
31.16883117,9.6,9/26/02,Good,Medford,
28.8961039,8.9,9/26/02,GOOD,Portland,
31.16883117,9.6,9/25/02,Good,Bend,
30.19480519,9.3,9/25/02,GOOD,La Grande,
27.92207792,8.6,9/25/02,Good,Medford,
23.80762987,7.33275,9/25/02,GOOD,Portland,
17.53246753,5.4,9/24/02,Good,Bend,
23.37662338,7.2,9/24/02,GOOD,La Grande,
31.16883117,9.6,9/24/02,Good,Medford,
24.02597403,7.4,9/24/02,GOOD,Portland,
25.97402597,8,9/23/02,Good,Bend,
24.02597403,7.4,9/23/02,GOOD,La Grande,
29.87012987,9.2,9/23/02,Good,Medford,
22.72727273,7,9/23/02,GOOD,Portland,
16.23376623,5,9/22/02,Good,Bend,
17.85714286,5.5,9/22/02,GOOD,La Grande,
25.97402597,8,9/22/02,Good,Medford,
20.12987013,6.2,9/22/02,GOOD,Portland,
12.33766234,3.8,9/21/02,Good,Bend,
14.61038961,4.5,9/21/02,GOOD,La Grande,
23.7012987,7.3,9/21/02,Good,Medford,
12.33766234,3.8,9/21/02,GOOD,Portland,
15.90909091,4.9,9/20/02,Good,Bend,
14.61038961,4.5,9/20/02,GOOD,La Grande,
20.45454545,6.3,9/20/02,Good,Medford,
11.36363636,3.5,9/20/02,GOOD,Portland,
10.38961039,3.2,9/19/02,Good,Bend,
8.441558442,2.6,9/19/02,GOOD,La Grande,
20.12987013,6.2,9/19/02,Good,Medford,
17.85714286,5.5,9/19/02,GOOD,Portland,
10.38961039,3.2,9/18/02,Good,Bend,
12.66233766,3.9,9/18/02,GOOD,La Grande,
14.28571429,4.4,9/18/02,Good,Medford,
25,7.7,9/18/02,GOOD,Portland,
8.766233766,2.7,9/17/02,Good,Bend,
8.441558442,2.6,9/17/02,GOOD,La Grande,
8.116883117,2.5,9/17/02,Good,Medford,
20.77922078,6.4,9/17/02,GOOD,Portland,
8.441558442,2.6,9/16/02,Good,Bend,
7.142857143,2.2,9/16/02,GOOD,La Grande,
12.66233766,3.9,9/16/02,Good,Medford,
13.31168831,4.1,9/16/02,GOOD,Portland,
36.68831169,11.3,9/15/02,Good,Bend,
6.818181818,2.1,9/15/02,GOOD,La Grande,
18.50649351,5.7,9/15/02,Good,Medford,
15.25974026,4.7,9/15/02,GOOD,Portland,
40.58441558,12.5,9/14/02,Good,Bend,
25,7.7,9/14/02,GOOD,La Grande,
30.51948052,9.4,9/14/02,Good,Medford,
27.5974026,8.5,9/14/02,GOOD,Portland,
25.64935065,7.9,9/13/02,Good,Bend,
22.07792208,6.8,9/13/02,GOOD,La Grande,
41.55844156,12.8,9/13/02,Good,Medford,
25.97402597,8,9/13/02,GOOD,Portland,
23.37662338,7.2,9/12/02,Good,Bend,
25,7.7,9/12/02,GOOD,La Grande,
42.85714286,13.2,9/12/02,Good,Medford,
24.02597403,7.4,9/12/02,GOOD,Portland,
19.48051948,6,9/11/02,Good,Bend,
24.35064935,7.5,9/11/02,GOOD,La Grande,
33.44155844,10.3,9/11/02,Good,Medford,
23.05194805,7.1,9/11/02,GOOD,Portland,
16.88311688,5.2,9/10/02,Good,Bend,
18.50649351,5.7,9/10/02,GOOD,La Grande,
30.84415584,9.5,9/10/02,Good,Medford,
20.45454545,6.3,9/10/02,GOOD,Portland,
15.88095238,4.891333333,9/9/02,Good,Bend,
12.98701299,4,9/9/02,GOOD,La Grande,
24.02597403,7.4,9/9/02,Good,Medford,
22.72727273,7,9/9/02,GOOD,Portland,
15.22077922,4.688,9/8/02,Good,Bend,
24.54951299,7.56125,9/8/02,GOOD,La Grande,
17.20779221,5.3,9/8/02,Good,Medford,
22.4025974,6.9,9/8/02,GOOD,Portland,
17.20779221,5.3,9/7/02,Good,Bend,
12.98701299,4,9/7/02,GOOD,La Grande,
25.97402597,8,9/7/02,Good,Medford,
17.85714286,5.5,9/7/02,GOOD,Portland,
24.35064935,7.5,9/6/02,Good,Bend,
15.25974026,4.7,9/6/02,GOOD,La Grande,
27.27272727,8.4,9/6/02,Good,Medford,
25.32467532,7.8,9/6/02,GOOD,Portland,
27.5974026,8.5,9/5/02,Good,Bend,
20.12987013,6.2,9/5/02,GOOD,La Grande,
21.1038961,6.5,9/5/02,Good,Medford,
19.48051948,6,9/5/02,GOOD,Portland,
23.05194805,7.1,9/4/02,Good,Bend,
19.15584416,5.9,9/4/02,GOOD,La Grande,
20.12987013,6.2,9/4/02,Good,Medford,
18.83116883,5.8,9/4/02,GOOD,Portland,
17.20779221,5.3,9/3/02,Good,Bend,
13.63636364,4.2,9/3/02,GOOD,La Grande,
16.88311688,5.2,9/3/02,Good,Medford,
12.98701299,4,9/3/02,GOOD,Portland,
10.71428571,3.3,9/2/02,Good,Bend,
8.766233766,2.7,9/2/02,GOOD,La Grande,
40.58441558,12.5,9/2/02,Good,Medford,
14.61038961,4.5,9/2/02,GOOD,Portland,
12.98701299,4,9/1/02,Good,Bend,
7.467532468,2.3,9/1/02,GOOD,La Grande,
73.65326633,24.7,9/1/02,Mod,Medford,
11.03896104,3.4,9/1/02,GOOD,Portland,
15.25974026,4.7,8/31/02,Good,Bend,
9.415584416,2.9,8/31/02,GOOD,La Grande,
81.28643216,27.8,8/31/02,Mod,Medford,
26.94805195,8.3,8/31/02,GOOD,Portland,
34.41558442,10.6,8/30/02,Good,Bend,
27.47077922,8.461,8/30/02,GOOD,La Grande,
59.61809045,19,8/30/02,Mod,Medford,
24.35064935,7.5,8/30/02,GOOD,Portland,
20.45454545,6.3,8/29/02,Good,Bend,
30.84387352,9.499913043,8/29/02,GOOD,La Grande,
67.00502513,22,8/29/02,Mod,Medford,
18.18181818,5.6,8/29/02,GOOD,Portland,
25.64935065,7.9,8/28/02,Good,Bend,
33.28138528,10.25066667,8/28/02,GOOD,La Grande,
70.45226131,23.4,8/28/02,Mod,Medford,
32.46753247,10,8/28/02,GOOD,Portland,
15.25974026,4.7,8/27/02,Good,Bend,
31.49350649,9.7,8/27/02,GOOD,La Grande,
82.27135678,28.2,8/27/02,Mod,Medford,
21.1038961,6.5,8/27/02,GOOD,Portland,
15.90909091,4.9,8/26/02,Good,Bend,
21.1038961,6.5,8/26/02,GOOD,La Grande,
61.85140704,19.907,8/26/02,Mod,Medford,
11.03896104,3.4,8/26/02,GOOD,Portland,
33.76623377,10.4,8/25/02,Good,Bend,
16.88311688,5.2,8/25/02,GOOD,La Grande,
64.29648241,20.9,8/25/02,Mod,Medford,
10.71428571,3.3,8/25/02,GOOD,Portland,
16.55844156,5.1,8/24/02,Good,Bend,
21.1038961,6.5,8/24/02,GOOD,La Grande,
83.25628141,28.6,8/24/02,Mod,Medford,
15.58441558,4.8,8/24/02,GOOD,Portland,
21.1038961,6.5,8/23/02,Good,Bend,
15.90909091,4.9,8/23/02,GOOD,La Grande,
89.16582915,31,8/23/02,Mod,Medford,
27.5974026,8.5,8/23/02,GOOD,Portland,
15.25974026,4.7,8/22/02,Good,Bend,
16.23376623,5,8/22/02,GOOD,La Grande,
72.1758794,24.1,8/22/02,Mod,Medford,
27.5974026,8.5,8/22/02,GOOD,Portland,
14.52380952,4.473333333,8/21/02,Good,Bend,
16.23376623,5,8/21/02,GOOD,La Grande,
51.73869347,15.8,8/21/02,Mod,Medford,
19.80519481,6.1,8/21/02,GOOD,Portland,
29.22077922,9,8/20/02,Good,Bend,
10.38961039,3.2,8/20/02,GOOD,La Grande,
13.96103896,4.3,8/20/02,Good,Medford,
9.74025974,3,8/20/02,GOOD,Portland,
25.97402597,8,8/19/02,Good,Bend,
4.545454545,1.4,8/19/02,GOOD,La Grande,
59.87806951,19.10558333,8/19/02,Mod,Medford,
18.83116883,5.8,8/19/02,GOOD,Portland,
14.28571429,4.4,8/18/02,Good,Bend,
16.23376623,5,8/18/02,GOOD,La Grande,
112.3266332,40.1,8/18/02,UFSG,Medford,
16.55844156,5.1,8/18/02,GOOD,Portland,
21.75324675,6.7,8/17/02,Good,Bend,
11.36363636,3.5,8/17/02,GOOD,La Grande,
42.20779221,13,8/17/02,Good,Medford,
20.45454545,6.3,8/17/02,GOOD,Portland,
17.85714286,5.5,8/16/02,Good,Bend,
21.42857143,6.6,8/16/02,GOOD,La Grande,
65.77386935,21.5,8/16/02,Mod,Medford,
30.51948052,9.4,8/16/02,GOOD,Portland,
14.28571429,4.4,8/15/02,Good,Bend,
21.75324675,6.7,8/15/02,GOOD,La Grande,
63.31155779,20.5,8/15/02,Mod,Medford,
30.84415584,9.5,8/15/02,GOOD,Portland,
18.83116883,5.8,8/14/02,Good,Bend,
18.18181818,5.6,8/14/02,GOOD,La Grande,
103.4623116,36.5,8/14/02,UFSG,Medford,
34.09090909,10.5,8/14/02,GOOD,Portland,
23.05194805,7.1,8/13/02,Good,Bend,
14.61038961,4.5,8/13/02,GOOD,La Grande,
115.7738693,41.5,8/13/02,UFSG,Medford,
32.79220779,10.1,8/13/02,GOOD,Portland,
17.53246753,5.4,8/12/02,Good,Bend,
17.85714286,5.5,8/12/02,GOOD,La Grande,
122.6683417,44.3,8/12/02,UFSG,Medford,
26.62337662,8.2,8/12/02,GOOD,Portland,
12.01298701,3.7,8/11/02,Good,Bend,
16.23376623,5,8/11/02,GOOD,La Grande,
108.3869347,38.5,8/11/02,UFSG,Medford,
20.77922078,6.4,8/11/02,GOOD,Portland,
12.33766234,3.8,8/10/02,Good,Bend,
15.25974026,4.7,8/10/02,GOOD,La Grande,
118.2361809,42.5,8/10/02,UFSG,Medford,
12.01298701,3.7,8/10/02,GOOD,Portland,
15.25974026,4.7,8/9/02,Good,Bend,
14.28571429,4.4,8/9/02,GOOD,La Grande,
130.3015075,47.4,8/9/02,UFSG,Medford,
16.88311688,5.2,8/9/02,GOOD,Portland,
14.61038961,4.5,8/8/02,Good,Bend,
18.83116883,5.8,8/8/02,GOOD,La Grande,
118.9748744,42.8,8/8/02,UFSG,Medford,
21.75324675,6.7,8/8/02,GOOD,Portland,
12.66233766,3.9,8/7/02,Good,Bend,
13.96103896,4.3,8/7/02,GOOD,La Grande,
89.4120603,31.1,8/7/02,Mod,Medford,
18.83116883,5.8,8/7/02,GOOD,Portland,
22.72727273,7,8/6/02,Good,Bend,
32.48322511,10.00483333,8/6/02,GOOD,La Grande,
51,15.5,8/6/02,Mod,Medford,
16.23376623,5,8/6/02,GOOD,Portland,
54.20100503,16.8,8/5/02,Mod,Bend,
22.72727273,7,8/5/02,GOOD,La Grande,
83.50251256,28.7,8/5/02,Mod,Medford,
14.28571429,4.4,8/5/02,GOOD,Portland,
10.71428571,3.3,8/4/02,Good,Bend,
13.31168831,4.1,8/4/02,GOOD,La Grande,
47.4025974,14.6,8/4/02,Good,Medford,
10.06493506,3.1,8/4/02,GOOD,Portland,
40.90909091,12.6,8/3/02,Good,Bend,
17.85714286,5.5,8/3/02,GOOD,La Grande,
80.30150754,27.4,8/3/02,Mod,Medford,
15.58441558,4.8,8/3/02,GOOD,Portland,
,,8/2/02,MISSING,Bend,
12.98701299,4,8/2/02,GOOD,La Grande,
94.09045226,33,8/2/02,Mod,Medford,
11.68831169,3.6,8/2/02,GOOD,Portland,
14.93506494,4.6,8/1/02,Good,Bend,
8.766233766,2.7,8/1/02,GOOD,La Grande,
152.9623086,58.9,8/1/02,Unhealthy,Medford,
17.85714286,5.5,8/1/02,GOOD,Portland,
29.87012987,9.2,7/31/02,Good,Bend,
13.63636364,4.2,7/31/02,GOOD,La Grande,
155.2709069,62.9,7/31/02,Unhealthy,Medford,
15.58441558,4.8,7/31/02,GOOD,Portland,
14.93506494,4.6,7/30/02,Good,Bend,
6.818181818,2.1,7/30/02,GOOD,La Grande,
61.5879397,19.8,7/30/02,Mod,Medford,
9.090909091,2.8,7/30/02,GOOD,Portland,
26.94805195,8.3,7/29/02,Good,Bend,
4.545454545,1.4,7/29/02,GOOD,La Grande,
155.6171967,63.5,7/29/02,Unhealthy,Medford,
12.66233766,3.9,7/29/02,GOOD,Portland,
46.75324675,14.4,7/28/02,Good,Bend,
37.44014681,11.53156522,7/28/02,GOOD,La Grande,
152.385159,57.9,7/28/02,Unhealthy,Medford,
17.20779221,5.3,7/28/02,GOOD,Portland,
,,7/27/02,MISSING,Bend,
28.24675325,8.7,7/27/02,GOOD,La Grande,
74.88442211,25.2,7/27/02,Mod,Medford,
20.77922078,6.4,7/27/02,GOOD,Portland,
,,7/26/02,MISSING,Bend,
24.35064935,7.5,7/26/02,GOOD,La Grande,
63.55778894,20.6,7/26/02,Mod,Medford,
11.36363636,3.5,7/26/02,GOOD,Portland,
47.4025974,14.6,7/25/02,Good,Bend,
71.92964824,24,7/25/02,MOD,La Grande,
56.66331658,17.8,7/25/02,Mod,Medford,
25.64935065,7.9,7/25/02,GOOD,Portland,
37.33766234,11.5,7/24/02,Good,Bend,
32.14285714,9.9,7/24/02,GOOD,La Grande,
54.93969849,17.1,7/24/02,Mod,Medford,
33.44155844,10.3,7/24/02,GOOD,Portland,
53.2160804,16.4,7/23/02,Mod,Bend,
40.58441558,12.5,7/23/02,GOOD,La Grande,
51.24623116,15.6,7/23/02,Mod,Medford,
30.19480519,9.3,7/23/02,GOOD,Portland,
48.05194805,14.8,7/22/02,Good,Bend,
39.28571429,12.1,7/22/02,GOOD,La Grande,
42.85714286,13.2,7/22/02,Good,Medford,
38.63636364,11.9,7/22/02,GOOD,Portland,
,,7/21/02,MISSING,Bend,
37.01298701,11.4,7/21/02,GOOD,La Grande,
46.42857143,14.3,7/21/02,Good,Medford,
17.13528139,5.277666667,7/21/02,GOOD,Portland,
,,7/20/02,MISSING,Bend,
24.67532468,7.6,7/20/02,GOOD,La Grande,
52.72361809,16.2,7/20/02,Mod,Medford,
13.31168831,4.1,7/20/02,GOOD,Portland,
16.23376623,5,7/19/02,Good,Bend,
9.74025974,3,7/19/02,GOOD,La Grande,
26.2987013,8.1,7/19/02,Good,Medford,
8.766233766,2.7,7/19/02,GOOD,Portland,
27.92207792,8.6,7/18/02,Good,Bend,
11.36363636,3.5,7/18/02,GOOD,La Grande,
50,15.4,7/18/02,Good,Medford,
14.61038961,4.5,7/18/02,GOOD,Portland,
59.86432161,19.1,7/17/02,Mod,Bend,
15.58441558,4.8,7/17/02,GOOD,La Grande,
51.24623116,15.6,7/17/02,Mod,Medford,
19.48051948,6,7/17/02,GOOD,Portland,
34.74025974,10.7,7/16/02,Good,Bend,
24.02597403,7.4,7/16/02,GOOD,La Grande,
60.84924623,19.5,7/16/02,Mod,Medford,
11.45313382,3.527565217,7/16/02,GOOD,Portland,
38.63636364,11.9,7/15/02,Good,Bend,
33.76623377,10.4,7/15/02,GOOD,La Grande,
51.24623116,15.6,7/15/02,Mod,Medford,
15.90909091,4.9,7/15/02,GOOD,Portland,
41.88311688,12.9,7/14/02,Good,Bend,
20.12987013,6.2,7/14/02,GOOD,La Grande,
40.58441558,12.5,7/14/02,Good,Medford,
14.61038961,4.5,7/14/02,GOOD,Portland,
22.4025974,6.9,7/13/02,Good,Bend,
22.4025974,6.9,7/13/02,GOOD,La Grande,
44.48051948,13.7,7/13/02,Good,Medford,
25.64935065,7.9,7/13/02,GOOD,Portland,
39.93506494,12.3,7/12/02,Good,Bend,
42.85714286,13.2,7/12/02,GOOD,La Grande,
41.55844156,12.8,7/12/02,Good,Medford,
25,7.7,7/12/02,GOOD,Portland,
32.46753247,10,7/11/02,Good,Bend,
30.19480519,9.3,7/11/02,GOOD,La Grande,
37.98701299,11.7,7/11/02,Good,Medford,
18.50649351,5.7,7/11/02,GOOD,Portland,
24.35064935,7.5,7/10/02,Good,Bend,
36.36363636,11.2,7/10/02,GOOD,La Grande,
33.44155844,10.3,7/10/02,Good,Medford,
30.84415584,9.5,7/10/02,GOOD,Portland,
,,7/9/02,MISSING,Bend,
23.32034632,7.182666667,7/9/02,GOOD,La Grande,
17.20779221,5.3,7/9/02,Good,Medford,
17.85714286,5.5,7/9/02,GOOD,Portland,
,,7/8/02,MISSING,Bend,
10.38961039,3.2,7/8/02,GOOD,La Grande,
8.116883117,2.5,7/8/02,Good,Medford,
11.03896104,3.4,7/8/02,GOOD,Portland,
13.96103896,4.3,7/7/02,Good,Bend,
8.116883117,2.5,7/7/02,GOOD,La Grande,
8.116883117,2.5,7/7/02,Good,Medford,
29.22077922,9,7/7/02,GOOD,Portland,
12.66233766,3.9,7/6/02,Good,Bend,
13.96103896,4.3,7/6/02,GOOD,La Grande,
21.75324675,6.7,7/6/02,Good,Medford,
23.7012987,7.3,7/6/02,GOOD,Portland,
10.71428571,3.3,7/5/02,Good,Bend,
23.03300866,7.094166667,7/5/02,GOOD,La Grande,
33.11688312,10.2,7/5/02,Good,Medford,
24.35064935,7.5,7/5/02,GOOD,Portland,
24.67532468,7.6,7/4/02,Good,Bend,
13.31168831,4.1,7/4/02,GOOD,La Grande,
89.90452261,31.3,7/4/02,Mod,Medford,
43.18181818,13.3,7/4/02,GOOD,Portland,
16.55844156,5.1,7/3/02,Good,Bend,
13.63636364,4.2,7/3/02,GOOD,La Grande,
18.50649351,5.7,7/3/02,Good,Medford,
13.31168831,4.1,7/3/02,GOOD,Portland,
12.98701299,4,7/2/02,Good,Bend,
12.33766234,3.8,7/2/02,GOOD,La Grande,
19.15584416,5.9,7/2/02,Good,Medford,
14.61038961,4.5,7/2/02,GOOD,Portland,
10.38961039,3.2,7/1/02,Good,Bend,
11.36363636,3.5,7/1/02,GOOD,La Grande,
14.61038961,4.5,7/1/02,Good,Medford,
11.68831169,3.6,7/1/02,GOOD,Portland,
18.18181818,5.6,9/30/01,Good,Bend,
12.66233766,3.9,9/30/01,GOOD,La Grande,
25.64935065,7.9,9/30/01,Good,Medford,
26.62337662,8.2,9/30/01,GOOD,Portland,
12.33766234,3.8,9/29/01,Good,Bend,
16.55844156,5.1,9/29/01,GOOD,La Grande,
16.88311688,5.2,9/29/01,Good,Medford,
17.85714286,5.5,9/29/01,GOOD,Portland,
12.66233766,3.9,9/28/01,Good,Bend,
14.28571429,4.4,9/28/01,GOOD,La Grande,
15.90909091,4.9,9/28/01,Good,Medford,
28.57142857,8.8,9/28/01,GOOD,Portland,
12.66233766,3.9,9/27/01,Good,Bend,
14.28571429,4.4,9/27/01,GOOD,La Grande,
15.58441558,4.8,9/27/01,Good,Medford,
27.5974026,8.5,9/27/01,GOOD,Portland,
10.06493506,3.1,9/26/01,Good,Bend,
7.792207792,2.4,9/26/01,GOOD,La Grande,
14.28571429,4.4,9/26/01,Good,Medford,
17.20779221,5.3,9/26/01,GOOD,Portland,
8.441558442,2.6,9/25/01,Good,Bend,
12.66233766,3.9,9/25/01,GOOD,La Grande,
10.06493506,3.1,9/25/01,Good,Medford,
20.45454545,6.3,9/25/01,GOOD,Portland,
9.952380952,3.065333333,9/24/01,Good,Bend,
16.23376623,5,9/24/01,GOOD,La Grande,
28.57142857,8.8,9/24/01,Good,Medford,
40.90909091,12.6,9/24/01,GOOD,Portland,
11.85714286,3.652,9/23/01,Good,Bend,
13.63636364,4.2,9/23/01,GOOD,La Grande,
35.06493506,10.8,9/23/01,Good,Medford,
37.01298701,11.4,9/23/01,GOOD,Portland,
9.928571429,3.058,9/22/01,Good,Bend,
14.61038961,4.5,9/22/01,GOOD,La Grande,
31.49350649,9.7,9/22/01,Good,Medford,
26.2987013,8.1,9/22/01,GOOD,Portland,
7.714285714,2.376,9/21/01,Good,Bend,
21.1038961,6.5,9/21/01,GOOD,La Grande,
25,7.7,9/21/01,Good,Medford,
28.24675325,8.7,9/21/01,GOOD,Portland,
15.90909091,4.9,9/20/01,Good,Bend,
25.97402597,8,9/20/01,GOOD,La Grande,
24.35064935,7.5,9/20/01,Good,Medford,
31.81818182,9.8,9/20/01,GOOD,Portland,
13.31168831,4.1,9/19/01,Good,Bend,
10.71428571,3.3,9/19/01,GOOD,La Grande,
17.85714286,5.5,9/19/01,Good,Medford,
22.07792208,6.8,9/19/01,GOOD,Portland,
13.31168831,4.1,9/18/01,Good,Bend,
9.090909091,2.8,9/18/01,GOOD,La Grande,
20.77922078,6.4,9/18/01,Good,Medford,
17.20779221,5.3,9/18/01,GOOD,Portland,
19.48051948,6,9/17/01,Good,Bend,
20.12987013,6.2,9/17/01,GOOD,La Grande,
23.05194805,7.1,9/17/01,Good,Medford,
13.63636364,4.2,9/17/01,GOOD,Portland,
21.1038961,6.5,9/16/01,Good,Bend,
17.85714286,5.5,9/16/01,GOOD,La Grande,
22.72727273,7,9/16/01,Good,Medford,
17.85714286,5.5,9/16/01,GOOD,Portland,
16.55844156,5.1,9/15/01,Good,Bend,
35.35660173,10.88983333,9/15/01,GOOD,La Grande,
23.05194805,7.1,9/15/01,Good,Medford,
36.68831169,11.3,9/15/01,GOOD,Portland,
22.07792208,6.8,9/14/01,Good,Bend,
33.85606061,10.42766667,9/14/01,GOOD,La Grande,
26.2987013,8.1,9/14/01,Good,Medford,
39.28571429,12.1,9/14/01,GOOD,Portland,
16.23376623,5,9/13/01,Good,Bend,
16.23376623,5,9/13/01,GOOD,La Grande,
27.92207792,8.6,9/13/01,Good,Medford,
26.94805195,8.3,9/13/01,GOOD,Portland,
17.20779221,5.3,9/12/01,Good,Bend,
19.15584416,5.9,9/12/01,GOOD,La Grande,
32.46753247,10,9/12/01,Good,Medford,
23.7012987,7.3,9/12/01,GOOD,Portland,
18.50649351,5.7,9/11/01,Good,Bend,
18.18181818,5.6,9/11/01,GOOD,La Grande,
30.19480519,9.3,9/11/01,Good,Medford,
20.45454545,6.3,9/11/01,GOOD,Portland,
21.1038961,6.5,9/10/01,Good,Bend,
13.96103896,4.3,9/10/01,GOOD,La Grande,
27.27272727,8.4,9/10/01,Good,Medford,
25.32467532,7.8,9/10/01,GOOD,Portland,
14.61038961,4.5,9/9/01,Good,Bend,
23.94291126,7.374416667,9/9/01,GOOD,La Grande,
17.85714286,5.5,9/9/01,Good,Medford,
23.05194805,7.1,9/9/01,GOOD,Portland,
16.23376623,5,9/8/01,Good,Bend,
26.01812771,8.013583333,9/8/01,GOOD,La Grande,
16.55844156,5.1,9/8/01,Good,Medford,
23.7012987,7.3,9/8/01,GOOD,Portland,
14.93506494,4.6,9/7/01,Good,Bend,
13.63636364,4.2,9/7/01,GOOD,La Grande,
19.15584416,5.9,9/7/01,Good,Medford,
16.88311688,5.2,9/7/01,GOOD,Portland,
12.33766234,3.8,9/6/01,Good,Bend,
12.98701299,4,9/6/01,GOOD,La Grande,
17.53246753,5.4,9/6/01,Good,Medford,
13.96103896,4.3,9/6/01,GOOD,Portland,
12.33766234,3.8,9/5/01,Good,Bend,
15.58441558,4.8,9/5/01,GOOD,La Grande,
12.98701299,4,9/5/01,Good,Medford,
11.68831169,3.6,9/5/01,GOOD,Portland,
11.68831169,3.6,9/4/01,Good,Bend,
11.68831169,3.6,9/4/01,GOOD,La Grande,
17.53246753,5.4,9/4/01,Good,Medford,
19.80519481,6.1,9/4/01,GOOD,Portland,
8.116883117,2.5,9/3/01,Good,Bend,
9.74025974,3,9/3/01,GOOD,La Grande,
9.74025974,3,9/3/01,Good,Medford,
14.93506494,4.6,9/3/01,GOOD,Portland,
9.415584416,2.9,9/2/01,Good,Bend,
8.441558442,2.6,9/2/01,GOOD,La Grande,
15.25974026,4.7,9/2/01,Good,Medford,
16.23376623,5,9/2/01,GOOD,Portland,
7.467532468,2.3,9/1/01,Good,Bend,
9.090909091,2.8,9/1/01,GOOD,La Grande,
13.96103896,4.3,9/1/01,Good,Medford,
11.36363636,3.5,9/1/01,GOOD,Portland,
19.15584416,5.9,8/31/01,Good,Bend,
12.66233766,3.9,8/31/01,GOOD,La Grande,
20.45454545,6.3,8/31/01,Good,Medford,
12.98701299,4,8/31/01,GOOD,Portland,
22.72727273,7,8/30/01,Good,Bend,
25.32467532,7.8,8/30/01,GOOD,La Grande,
25.97402597,8,8/30/01,Good,Medford,
28.24675325,8.7,8/30/01,GOOD,Portland,
21.1038961,6.5,8/29/01,Good,Bend,
22.07792208,6.8,8/29/01,GOOD,La Grande,
21.1038961,6.5,8/29/01,Good,Medford,
27.5974026,8.5,8/29/01,GOOD,Portland,
